MAC000017,0.074,Affluent,ToU
MAC000017,0.029,Affluent,ToU
MAC004664,0.206,Affluent,Std
MAC003642,0.386,Affluent,Std
MAC003260,0.147,Affluent,Std
MAC004369,0.131,Affluent,Std
MAC004585,0.914,Affluent,Std
MAC004585,0.136,Affluent,Std
MAC003278,0.489,Affluent,Std
MAC003278,0.56,Affluent,Std
MAC003639,0.984,Affluent,Std
MAC004249,1.464,Affluent,Std
MAC003787,0.158,Affluent,Std
MAC004750,0.193,Affluent,Std
MAC004455,0.074,Affluent,Std
MAC003231,0.398,Affluent,Std
MAC003231,0.17,Affluent,Std
MAC003787,0.116,Affluent,Std
MAC003231,0.524,Affluent,Std
MAC003313,0.061,Affluent,Std
MAC003313,0.132,Affluent,Std
MAC003787,0.052,Affluent,Std
MAC004040,0.038,Affluent,Std
MAC004040,0.221,Affluent,Std
MAC004750,0.441,Affluent,Std
MAC003748,0.119,Affluent,Std
MAC003283,0.841,Affluent,Std
MAC004750,0.394,Affluent,Std
MAC004040,0.085,Affluent,Std
MAC003912,0.026,Affluent,Std
MAC003912,0.144,Affluent,Std
MAC002797,0.09,Affluent,ToU
MAC004367,0.047,Affluent,Std
MAC004504,0.524,Affluent,Std
MAC003299,0.228,Affluent,Std
MAC003755,0.164,Affluent,Std
MAC003907,0.281,Affluent,Std
MAC002797,0.157,Affluent,ToU
MAC004504,0.732,Affluent,Std
MAC003639,0.108,Affluent,Std
MAC003639,0.838,Affluent,Std
MAC004585,0.151,Affluent,Std
MAC004029,0.364,Affluent,Std
MAC004585,0.135,Affluent,Std
MAC003278,0.377,Affluent,Std
MAC003639,0.16,Affluent,Std
MAC004369,0.098,Affluent,Std
MAC003639,0.128,Affluent,Std
MAC003639,0.095,Affluent,Std
MAC003639,0.114,Affluent,Std
MAC004029,0.106,Affluent,Std
MAC003639,0.356,Affluent,Std
MAC000005,0.032,Affluent,ToU
MAC003912,0.123,Affluent,Std
MAC004664,0.493,Affluent,Std
MAC005490,0.201,Affluent,Std
MAC003288,0.269,Affluent,Std
MAC003288,0.077,Affluent,Std
MAC004673,0.009,Affluent,Std
MAC003288,0.18,Affluent,Std
MAC003288,0.041,Affluent,Std
MAC004673,0.066,Affluent,Std
MAC002797,0.062,Affluent,ToU
MAC004673,0.163,Affluent,Std
MAC004406,0.089,Affluent,Std
MAC003642,1.323,Affluent,Std
MAC004664,0.13,Affluent,Std
MAC003642,0.234,Affluent,Std
MAC003933,0.066,Affluent,Std
MAC000017,0.144,Affluent,ToU
MAC000017,0.099,Affluent,ToU
MAC003639,0.123,Affluent,Std
MAC003933,0.256,Affluent,Std
MAC003260,0.651,Affluent,Std
MAC005028,0.49,Affluent,Std
MAC000005,0.118,Affluent,ToU
MAC000005,0.036,Affluent,ToU
MAC003235,0.568,Affluent,Std
MAC000005,0.721,Affluent,ToU
MAC004108,0.324,Affluent,Std
MAC003260,0.218,Affluent,Std
MAC005490,0.19,Affluent,Std
MAC003260,0.167,Affluent,Std
MAC004108,0.008,Affluent,Std
MAC000005,0.027,Affluent,ToU
MAC003755,0.138,Affluent,Std
MAC004108,0.017,Affluent,Std
MAC003787,0.215,Affluent,Std
MAC004249,0.397,Affluent,Std
MAC003231,0.218,Affluent,Std
MAC004455,0.123,Affluent,Std
MAC004249,0.902,Affluent,Std
MAC004925,0.086,Affluent,Std
MAC004455,0.21,Affluent,Std
MAC004925,0.244,Affluent,Std
MAC004455,0.84,Affluent,Std
MAC003231,1.568,Affluent,Std
MAC004249,1.28,Affluent,Std
MAC004989,0.028,Affluent,Std
MAC004989,0.071,Affluent,Std
MAC003278,0.494,Affluent,Std
MAC003584,0.207,Affluent,Std
MAC004249,0.924,Affluent,Std
MAC000017,0.073,Affluent,ToU
MAC004989,0.223,Affluent,Std
MAC004585,1.036,Affluent,Std
MAC004108,0.11,Affluent,Std
MAC003584,0.614,Affluent,Std
MAC004336,0.086,Affluent,Std
MAC003907,0.869,Affluent,Std
MAC003287,0.155,Affluent,Std
MAC003287,0.494,Affluent,Std
MAC003235,0.1,Affluent,Std
MAC005506,0.213,Affluent,Std
MAC004447,0.062,Affluent,Std
MAC003313,0.459,Affluent,Std
MAC003061,0.479,Affluent,ToU
MAC004712,0.307,Affluent,Std
MAC003787,0.128,Affluent,Std
MAC003776,0.622,Affluent,Std
MAC004415,0.109,Affluent,Std
MAC002797,0.052,Affluent,ToU
MAC004415,0.223,Affluent,Std
MAC004415,0.112,Affluent,Std
MAC004040,0.049,Affluent,Std
MAC003283,0.224,Affluent,Std
MAC004040,0.041,Affluent,Std
MAC004750,0.31,Affluent,Std
MAC000598,0.097,Affluent,ToU
MAC004415,0.031,Affluent,Std
MAC004415,0.037,Affluent,Std
MAC000598,0.072,Affluent,ToU
MAC003283,0.153,Affluent,Std
MAC003283,0.481,Affluent,Std
MAC003061,0.173,Affluent,ToU
MAC004447,0.219,Affluent,Std
MAC004336,0.302,Affluent,Std
MAC003313,0.08,Affluent,Std
MAC003313,0.13,Affluent,Std
MAC003776,0.441,Affluent,Std
MAC003776,0.752,Affluent,Std
MAC003787,0.06,Affluent,Std
MAC004712,0.104,Affluent,Std
MAC005509,0.061,Affluent,Std
MAC004989,0.048,Affluent,Std
MAC005509,0.051,Affluent,Std
MAC004447,0.138,Affluent,Std
MAC004455,0.073,Affluent,Std
MAC003776,0.087,Affluent,Std
MAC003755,0.077,Affluent,Std
MAC004673,0.073,Affluent,Std
MAC000017,0.347,Affluent,ToU
MAC003776,0.245,Affluent,Std
MAC004712,0.482,Affluent,Std
MAC005490,0.185,Affluent,Std
MAC005490,0.148,Affluent,Std
MAC005490,0.544,Affluent,Std
MAC003907,0.324,Affluent,Std
MAC004336,0.07,Affluent,Std
MAC003235,1.29,Affluent,Std
MAC004925,1.863,Affluent,Std
MAC003287,0.264,Affluent,Std
MAC003231,0.444,Affluent,Std
MAC004369,0.075,Affluent,Std
MAC004585,1.733,Affluent,Std
MAC003061,0.221,Affluent,ToU
MAC003933,0.095,Affluent,Std
MAC003787,0.117,Affluent,Std
MAC004455,0.5,Affluent,Std
MAC003787,0.267,Affluent,Std
MAC004455,0.098,Affluent,Std
MAC003313,0.096,Affluent,Std
MAC003584,0.119,Affluent,Std
MAC003787,0.158,Affluent,Std
MAC004455,0.831,Affluent,Std
MAC003787,0.121,Affluent,Std
MAC004336,0.174,Affluent,Std
MAC003235,0.69,Affluent,Std
MAC003235,0.109,Affluent,Std
MAC004925,0.22,Affluent,Std
MAC004336,0.116,Affluent,Std
MAC003235,0.841,Affluent,Std
MAC003287,0.066,Affluent,Std
MAC003907,0.144,Affluent,Std
MAC004925,0.547,Affluent,Std
MAC003235,0.135,Affluent,Std
MAC003288,0.09,Affluent,Std
MAC004673,0.047,Affluent,Std
MAC005506,0.058,Affluent,Std
MAC004029,0.229,Affluent,Std
MAC002797,0.255,Affluent,ToU
MAC004029,0.124,Affluent,Std
MAC003288,0.256,Affluent,Std
MAC003731,0.028,Affluent,Std
MAC002797,0.075,Affluent,ToU
MAC004029,0.253,Affluent,Std
MAC002797,0.078,Affluent,ToU
MAC004673,0.009,Affluent,Std
MAC004673,0.117,Affluent,Std
MAC004369,0.307,Affluent,Std
MAC004029,1.0470001,Affluent,Std
MAC004369,0.117,Affluent,Std
MAC004029,0.088,Affluent,Std
MAC004029,0.145,Affluent,Std
MAC003639,0.169,Affluent,Std
MAC003283,0.193,Affluent,Std
MAC004029,0.177,Affluent,Std
MAC003731,0.035,Affluent,Std
MAC003731,0.029,Affluent,Std
MAC003288,0.046,Affluent,Std
MAC003731,0.033,Affluent,Std
MAC003912,0.227,Affluent,Std
MAC004447,0.116,Affluent,Std
MAC003912,0.281,Affluent,Std
MAC003288,0.05,Affluent,Std
MAC004664,0.169,Affluent,Std
MAC004406,0.039,Affluent,Std
MAC004664,0.099,Affluent,Std
MAC004664,0.08,Affluent,Std
MAC003275,0.082,Affluent,Std
MAC004664,0.276,Affluent,Std
MAC000017,0.197,Affluent,ToU
MAC004249,1.296,Affluent,Std
MAC004925,0.079,Affluent,Std
MAC004925,0.056,Affluent,Std
MAC004925,0.045,Affluent,Std
MAC004925,0.983,Affluent,Std
MAC003313,0.354,Affluent,Std
MAC004925,0.757,Affluent,Std
MAC004249,0.615,Affluent,Std
MAC003231,0.186,Affluent,Std
MAC004925,0.431,Affluent,Std
MAC004455,0.939,Affluent,Std
MAC004925,0.589,Affluent,Std
MAC003235,0.115,Affluent,Std
MAC004447,0.069,Affluent,Std
MAC003235,1.224,Affluent,Std
MAC000005,0.036,Affluent,ToU
MAC000005,0.034,Affluent,ToU
MAC004673,0.017,Affluent,Std
MAC004712,0.118,Affluent,Std
MAC004108,0.237,Affluent,Std
MAC003260,1.745,Affluent,Std
MAC004673,0.022,Affluent,Std
MAC004447,0.106,Affluent,Std
MAC004504,0.711,Affluent,Std
MAC003907,0.394,Affluent,Std
MAC003299,0.248,Affluent,Std
MAC003299,0.229,Affluent,Std
MAC003755,0.056,Affluent,Std
MAC004367,0.224,Affluent,Std
MAC003912,0.284,Affluent,Std
MAC004367,0.051,Affluent,Std
MAC004989,0.701,Affluent,Std
MAC004249,0.296,Affluent,Std
MAC004249,2.4619999,Affluent,Std
MAC004249,0.438,Affluent,Std
MAC004369,0.183,Affluent,Std
MAC004504,0.606,Affluent,Std
MAC000017,0.037,Affluent,ToU
MAC000017,0.077,Affluent,ToU
MAC003278,0.343,Affluent,Std
MAC003584,0.076,Affluent,Std
MAC000598,0.093,Affluent,ToU
MAC004040,0.028,Affluent,Std
MAC004750,0.288,Affluent,Std
MAC004040,0.11,Affluent,Std
MAC000598,0.178,Affluent,ToU
MAC004415,0.018,Affluent,Std
MAC000598,0.08,Affluent,ToU
MAC004336,0.133,Affluent,Std
MAC004447,0.06,Affluent,Std
MAC003061,0.47,Affluent,ToU
MAC004447,0.206,Affluent,Std
MAC004712,0.258,Affluent,Std
MAC003313,0.106,Affluent,Std
MAC003299,0.24,Affluent,Std
MAC004750,0.159,Affluent,Std
MAC003299,0.332,Affluent,Std
MAC005509,0.163,Affluent,Std
MAC004336,0.108,Affluent,Std
MAC004040,0.051,Affluent,Std
MAC004367,0.103,Affluent,Std
MAC004367,0.08,Affluent,Std
MAC003584,0.089,Affluent,Std
MAC000598,0.266,Affluent,ToU
MAC003275,0.085,Affluent,Std
MAC003275,0.222,Affluent,Std
MAC003275,0.167,Affluent,Std
MAC005509,0.421,Affluent,Std
MAC005509,0.107,Affluent,Std
MAC005509,0.406,Affluent,Std
MAC004925,0.843,Affluent,Std
MAC003584,0.185,Affluent,Std
MAC004504,0.277,Affluent,Std
MAC003584,0.086,Affluent,Std
MAC004989,0.061,Affluent,Std
MAC004989,0.058,Affluent,Std
MAC004447,0.269,Affluent,Std
MAC003235,0.931,Affluent,Std
MAC000005,0.042,Affluent,ToU
MAC004712,0.07,Affluent,Std
MAC004447,0.742,Affluent,Std
MAC003235,0.273,Affluent,Std
MAC005490,0.772,Affluent,Std
MAC005490,0.257,Affluent,Std
MAC005490,0.177,Affluent,Std
MAC005490,0.856,Affluent,Std
MAC003748,0.317,Affluent,Std
MAC000598,0.065,Affluent,ToU
MAC004040,0.064,Affluent,Std
MAC003283,1.348,Affluent,Std
MAC003755,0.115,Affluent,Std
MAC000598,0.05,Affluent,ToU
MAC000598,0.191,Affluent,ToU
MAC004750,0.095,Affluent,Std
MAC000598,0.08,Affluent,ToU
MAC003755,0.098,Affluent,Std
MAC005509,0.233,Affluent,Std
MAC005509,0.423,Affluent,Std
MAC005509,0.109,Affluent,Std
MAC005506,0.129,Affluent,Std
MAC005506,0.42,Affluent,Std
MAC004989,0.479,Affluent,Std
MAC003288,0.105,Affluent,Std
MAC004406,0.052,Affluent,Std
MAC003288,0.036,Affluent,Std
MAC004367,0.116,Affluent,Std
MAC004504,0.242,Affluent,Std
MAC004367,0.241,Affluent,Std
MAC003584,0.075,Affluent,Std
MAC004367,0.04,Affluent,Std
MAC000598,0.172,Affluent,ToU
MAC003584,0.159,Affluent,Std
MAC004367,0.084,Affluent,Std
MAC005028,0.035,Affluent,Std
MAC000017,0.095,Affluent,ToU
MAC005028,0.41,Affluent,Std
MAC003275,0.115,Affluent,Std
MAC003933,0.378,Affluent,Std
MAC003260,0.3,Affluent,Std
MAC003933,0.349,Affluent,Std
MAC003278,1.396,Affluent,Std
MAC004585,0.674,Affluent,Std
MAC003639,0.66,Affluent,Std
MAC003231,0.196,Affluent,Std
MAC004029,0.181,Affluent,Std
MAC004369,0.098,Affluent,Std
MAC004369,0.11,Affluent,Std
MAC003313,0.206,Affluent,Std
MAC003231,0.529,Affluent,Std
MAC004455,0.097,Affluent,Std
MAC003313,0.226,Affluent,Std
MAC003235,1.0549999,Affluent,Std
MAC003313,0.069,Affluent,Std
MAC003235,0.987,Affluent,Std
MAC004455,0.158,Affluent,Std
MAC004455,0.091,Affluent,Std
MAC003231,0.412,Affluent,Std
MAC003787,0.103,Affluent,Std
MAC004750,0.099,Affluent,Std
MAC003283,2.5929999,Affluent,Std
MAC004040,0.067,Affluent,Std
MAC004040,0.029,Affluent,Std
MAC004750,0.151,Affluent,Std
MAC004415,0.112,Affluent,Std
MAC004750,0.09,Affluent,Std
MAC003283,0.226,Affluent,Std
MAC000598,0.21,Affluent,ToU
MAC003283,0.323,Affluent,Std
MAC004750,0.364,Affluent,Std
MAC004415,0.034,Affluent,Std
MAC004040,0.431,Affluent,Std
MAC004406,0.043,Affluent,Std
MAC003933,0.108,Affluent,Std
MAC000017,0.116,Affluent,ToU
MAC000017,0.333,Affluent,ToU
MAC003639,1.0549999,Affluent,Std
MAC003933,0.105,Affluent,Std
MAC004664,0.433,Affluent,Std
MAC003642,1.595,Affluent,Std
MAC003933,0.169,Affluent,Std
MAC000005,0.029,Affluent,ToU
MAC003287,0.101,Affluent,Std
MAC003912,0.158,Affluent,Std
MAC003731,0.238,Affluent,Std
MAC004415,0.082,Affluent,Std
MAC003731,0.105,Affluent,Std
MAC003288,0.217,Affluent,Std
MAC003776,0.291,Affluent,Std
MAC004108,0.851,Affluent,Std
MAC004712,1.694,Affluent,Std
MAC000005,0.044,Affluent,ToU
MAC004712,0.059,Affluent,Std
MAC004447,0.083,Affluent,Std
MAC000017,0.07,Affluent,ToU
MAC004712,0.575,Affluent,Std
MAC000005,0.037,Affluent,ToU
MAC004369,0.044,Affluent,Std
MAC004585,0.056,Affluent,Std
MAC003231,1.149,Affluent,Std
MAC004029,0.664,Affluent,Std
MAC004029,0.28,Affluent,Std
MAC004369,0.145,Affluent,Std
MAC004585,0.302,Affluent,Std
MAC003283,0.141,Affluent,Std
MAC003061,0.218,Affluent,ToU
MAC003283,0.156,Affluent,Std
MAC003639,0.472,Affluent,Std
MAC004369,0.143,Affluent,Std
MAC004029,0.108,Affluent,Std
MAC004673,0.023,Affluent,Std
MAC005506,0.219,Affluent,Std
MAC003642,0.166,Affluent,Std
MAC003288,0.067,Affluent,Std
MAC003288,0.284,Affluent,Std
MAC005506,0.73,Affluent,Std
MAC004504,0.498,Affluent,Std
MAC003755,0.08,Affluent,Std
MAC004367,0.185,Affluent,Std
MAC003299,0.485,Affluent,Std
MAC003755,0.469,Affluent,Std
MAC004504,0.555,Affluent,Std
MAC002797,0.088,Affluent,ToU
MAC003755,0.074,Affluent,Std
MAC004367,0.176,Affluent,Std
MAC002797,0.078,Affluent,ToU
MAC004504,0.626,Affluent,Std
MAC003912,0.107,Affluent,Std
MAC004249,0.473,Affluent,Std
MAC003313,0.055,Affluent,Std
MAC004249,0.469,Affluent,Std
MAC004249,0.622,Affluent,Std
MAC004249,1.301,Affluent,Std
MAC003231,0.279,Affluent,Std
MAC003231,0.617,Affluent,Std
MAC003313,0.102,Affluent,Std
MAC003313,0.086,Affluent,Std
MAC003231,0.705,Affluent,Std
MAC003231,0.183,Affluent,Std
MAC003313,0.119,Affluent,Std
MAC003313,0.843,Affluent,Std
MAC004455,1.63,Affluent,Std
MAC003313,0.461,Affluent,Std
MAC003313,0.089,Affluent,Std
MAC004750,0.236,Affluent,Std
MAC003592,0.23,Affluent,Std
MAC000017,0.175,Affluent,ToU
MAC000017,0.083,Affluent,ToU
MAC003584,0.097,Affluent,Std
MAC003278,0.567,Affluent,Std
MAC004369,0.175,Affluent,Std
MAC004447,0.234,Affluent,Std
MAC004447,0.19,Affluent,Std
MAC004712,0.275,Affluent,Std
MAC003061,0.177,Affluent,ToU
MAC003061,1.211,Affluent,ToU
MAC003776,0.641,Affluent,Std
MAC004712,0.793,Affluent,Std
MAC004336,0.092,Affluent,Std
MAC003313,0.156,Affluent,Std
MAC004925,0.428,Affluent,Std
MAC003907,1.92,Affluent,Std
MAC003235,0.096,Affluent,Std
MAC004455,0.128,Affluent,Std
MAC003287,0.04,Affluent,Std
MAC004336,0.091,Affluent,Std
MAC004336,0.121,Affluent,Std
MAC003287,0.144,Affluent,Std
MAC004336,0.193,Affluent,Std
MAC003235,0.103,Affluent,Std
MAC003235,0.169,Affluent,Std
MAC004925,0.085,Affluent,Std
MAC003287,0.015,Affluent,Std
MAC004925,0.271,Affluent,Std
MAC004336,0.083,Affluent,Std
MAC003907,0.449,Affluent,Std
MAC005509,0.397,Affluent,Std
MAC003748,0.171,Affluent,Std
MAC004415,0.052,Affluent,Std
MAC000598,0.108,Affluent,ToU
MAC004415,0.047,Affluent,Std
MAC004750,0.091,Affluent,Std
MAC004415,0.059,Affluent,Std
MAC003283,0.72,Affluent,Std
MAC004750,0.392,Affluent,Std
MAC003283,0.214,Affluent,Std
MAC003584,0.043,Affluent,Std
MAC003278,0.531,Affluent,Std
MAC003278,0.533,Affluent,Std
MAC003278,0.396,Affluent,Std
MAC003639,0.391,Affluent,Std
MAC004504,0.511,Affluent,Std
MAC003584,0.287,Affluent,Std
MAC000017,0.053,Affluent,ToU
MAC004369,0.178,Affluent,Std
MAC003584,0.065,Affluent,Std
MAC003933,0.262,Affluent,Std
MAC004925,0.037,Affluent,Std
MAC004249,1.465,Affluent,Std
MAC004455,0.096,Affluent,Std
MAC003313,0.179,Affluent,Std
MAC004750,0.235,Affluent,Std
MAC004925,0.035,Affluent,Std
MAC004336,0.084,Affluent,Std
MAC003287,0.02,Affluent,Std
MAC003287,0.036,Affluent,Std
MAC004455,1.2410001,Affluent,Std
MAC004925,0.213,Affluent,Std
MAC004925,0.337,Affluent,Std
MAC004336,0.275,Affluent,Std
MAC003748,0.152,Affluent,Std
MAC004040,0.194,Affluent,Std
MAC003748,0.272,Affluent,Std
MAC003283,0.151,Affluent,Std
MAC003299,0.284,Affluent,Std
MAC003299,0.187,Affluent,Std
MAC004447,0.09,Affluent,Std
MAC004447,0.077,Affluent,Std
MAC003776,1.1059999,Affluent,Std
MAC003061,0.228,Affluent,ToU
MAC004447,1.124,Affluent,Std
MAC003299,0.537,Affluent,Std
MAC004336,0.086,Affluent,Std
MAC003299,0.425,Affluent,Std
MAC003776,0.151,Affluent,Std
MAC005028,0.119,Affluent,Std
MAC003912,0.398,Affluent,Std
MAC003907,0.115,Affluent,Std
MAC004367,0.094,Affluent,Std
MAC003912,0.112,Affluent,Std
MAC002797,0.123,Affluent,ToU
MAC004504,0.541,Affluent,Std
MAC003755,0.097,Affluent,Std
MAC003299,0.443,Affluent,Std
MAC004367,0.116,Affluent,Std
MAC003299,0.487,Affluent,Std
MAC004367,0.396,Affluent,Std
MAC004504,0.353,Affluent,Std
MAC004029,0.123,Affluent,Std
MAC003231,0.118,Affluent,Std
MAC004369,0.111,Affluent,Std
MAC004369,0.274,Affluent,Std
MAC003639,0.151,Affluent,Std
MAC003639,0.299,Affluent,Std
MAC003639,0.117,Affluent,Std
MAC004585,0.061,Affluent,Std
MAC003748,0.32,Affluent,Std
MAC004415,0.088,Affluent,Std
MAC004040,0.031,Affluent,Std
MAC004415,0.101,Affluent,Std
MAC004415,0.136,Affluent,Std
MAC003748,0.503,Affluent,Std
MAC003748,0.242,Affluent,Std
MAC003283,0.277,Affluent,Std
MAC003313,0.135,Affluent,Std
MAC003787,0.064,Affluent,Std
MAC003313,0.333,Affluent,Std
MAC003231,0.498,Affluent,Std
MAC003231,0.512,Affluent,Std
MAC004925,0.351,Affluent,Std
MAC003231,0.239,Affluent,Std
MAC003787,0.08,Affluent,Std
MAC003787,0.115,Affluent,Std
MAC004455,0.075,Affluent,Std
MAC004249,1.624,Affluent,Std
MAC004455,0.429,Affluent,Std
MAC003231,0.982,Affluent,Std
MAC003787,0.193,Affluent,Std
MAC003231,0.295,Affluent,Std
MAC003731,0.073,Affluent,Std
MAC004029,0.302,Affluent,Std
MAC003642,0.586,Affluent,Std
MAC003642,0.948,Affluent,Std
MAC004406,0.056,Affluent,Std
MAC005506,0.52,Affluent,Std
MAC003288,0.1,Affluent,Std
MAC004406,0.065,Affluent,Std
MAC003642,0.176,Affluent,Std
MAC004673,0.066,Affluent,Std
MAC004406,0.052,Affluent,Std
MAC005506,0.602,Affluent,Std
MAC004029,0.083,Affluent,Std
MAC002797,0.126,Affluent,ToU
MAC003776,0.849,Affluent,Std
MAC000005,0.032,Affluent,ToU
MAC000005,0.141,Affluent,ToU
MAC000005,0.142,Affluent,ToU
MAC004712,0.234,Affluent,Std
MAC003776,0.178,Affluent,Std
MAC000005,0.031,Affluent,ToU
MAC003755,0.122,Affluent,Std
MAC004108,0.257,Affluent,Std
MAC003776,0.391,Affluent,Std
MAC004712,0.393,Affluent,Std
MAC004447,0.067,Affluent,Std
MAC004712,0.305,Affluent,Std
MAC003260,1.331,Affluent,Std
MAC000005,0.037,Affluent,ToU
MAC004406,0.08,Affluent,Std
MAC003260,0.255,Affluent,Std
MAC003642,0.397,Affluent,Std
MAC003642,0.602,Affluent,Std
MAC000017,0.212,Affluent,ToU
MAC003260,0.164,Affluent,Std
MAC003933,0.284,Affluent,Std
MAC004664,0.098,Affluent,Std
MAC003260,0.097,Affluent,Std
MAC004406,0.132,Affluent,Std
MAC003933,0.07,Affluent,Std
MAC000017,0.159,Affluent,ToU
MAC004664,0.17,Affluent,Std
MAC000017,0.062,Affluent,ToU
MAC004664,0.129,Affluent,Std
MAC003912,0.276,Affluent,Std
MAC003731,0.031,Affluent,Std
MAC003731,0.079,Affluent,Std
MAC003287,0.034,Affluent,Std
MAC004664,0.364,Affluent,Std
MAC003933,0.115,Affluent,Std
MAC000005,0.356,Affluent,ToU
MAC003912,0.029,Affluent,Std
MAC004415,0.217,Affluent,Std
MAC003288,0.354,Affluent,Std
MAC004673,0.05,Affluent,Std
MAC004249,1.0420001,Affluent,Std
MAC004369,0.474,Affluent,Std
MAC000017,0.04,Affluent,ToU
MAC004989,1.25,Affluent,Std
MAC004585,1.076,Affluent,Std
MAC004585,0.086,Affluent,Std
MAC004585,0.131,Affluent,Std
MAC003061,0.209,Affluent,ToU
MAC004369,0.099,Affluent,Std
MAC004029,0.06,Affluent,Std
MAC003061,0.266,Affluent,ToU
MAC004029,0.139,Affluent,Std
MAC004369,0.971,Affluent,Std
MAC004029,0.084,Affluent,Std
MAC003231,0.294,Affluent,Std
MAC004369,0.58,Affluent,Std
MAC004369,0.091,Affluent,Std
MAC004585,0.126,Affluent,Std
MAC003260,0.405,Affluent,Std
MAC005490,0.257,Affluent,Std
MAC003260,0.359,Affluent,Std
MAC004447,0.073,Affluent,Std
MAC000598,0.034,Affluent,ToU
MAC003584,0.098,Affluent,Std
MAC004108,0.009,Affluent,Std
MAC003275,0.195,Affluent,Std
MAC003584,0.092,Affluent,Std
MAC003584,0.095,Affluent,Std
MAC003584,0.102,Affluent,Std
MAC004367,0.156,Affluent,Std
MAC004367,0.163,Affluent,Std
MAC003584,0.051,Affluent,Std
MAC003584,0.06,Affluent,Std
MAC005509,0.408,Affluent,Std
MAC005509,0.32,Affluent,Std
MAC005509,0.242,Affluent,Std
MAC004108,0.022,Affluent,Std
MAC000598,0.043,Affluent,ToU
MAC000598,0.108,Affluent,ToU
MAC003584,0.067,Affluent,Std
MAC003275,0.161,Affluent,Std
MAC004989,0.03,Affluent,Std
MAC004336,0.473,Affluent,Std
MAC003283,0.22,Affluent,Std
MAC000598,0.153,Affluent,ToU
MAC004040,0.053,Affluent,Std
MAC003283,0.825,Affluent,Std
MAC004040,0.203,Affluent,Std
MAC003283,0.353,Affluent,Std
MAC000598,0.081,Affluent,ToU
MAC004750,0.409,Affluent,Std
MAC000598,0.09,Affluent,ToU
MAC004040,0.06,Affluent,Std
MAC004750,0.201,Affluent,Std
MAC004750,0.622,Affluent,Std
MAC004750,0.205,Affluent,Std
MAC004040,0.043,Affluent,Std
MAC004367,0.101,Affluent,Std
MAC003275,0.095,Affluent,Std
MAC003275,0.065,Affluent,Std
MAC000598,0.062,Affluent,ToU
MAC000598,0.749,Affluent,ToU
MAC004040,0.25,Affluent,Std
MAC003584,0.447,Affluent,Std
MAC000598,0.236,Affluent,ToU
MAC000598,0.06,Affluent,ToU
MAC003275,0.173,Affluent,Std
MAC003278,0.363,Affluent,Std
MAC004029,0.11,Affluent,Std
MAC004029,0.239,Affluent,Std
MAC004369,0.041,Affluent,Std
MAC004029,0.1,Affluent,Std
MAC004585,0.583,Affluent,Std
MAC003639,0.118,Affluent,Std
MAC004029,0.262,Affluent,Std
MAC003639,0.109,Affluent,Std
MAC004029,0.41,Affluent,Std
MAC004029,0.078,Affluent,Std
MAC005509,0.369,Affluent,Std
MAC004750,0.11,Affluent,Std
MAC003748,0.64,Affluent,Std
MAC000598,0.049,Affluent,ToU
MAC004415,0.087,Affluent,Std
MAC003283,0.159,Affluent,Std
MAC000598,0.072,Affluent,ToU
MAC003748,0.205,Affluent,Std
MAC003748,0.144,Affluent,Std
MAC003283,0.135,Affluent,Std
MAC004040,0.102,Affluent,Std
MAC003787,0.235,Affluent,Std
MAC004249,0.782,Affluent,Std
MAC004455,0.162,Affluent,Std
MAC003787,0.221,Affluent,Std
MAC003313,0.155,Affluent,Std
MAC003787,0.302,Affluent,Std
MAC004249,0.478,Affluent,Std
MAC004925,0.376,Affluent,Std
MAC003231,0.318,Affluent,Std
MAC003235,0.45,Affluent,Std
MAC003231,0.208,Affluent,Std
MAC004455,0.181,Affluent,Std
MAC003313,0.109,Affluent,Std
MAC003313,0.119,Affluent,Std
MAC004406,0.037,Affluent,Std
MAC004664,0.257,Affluent,Std
MAC003260,0.092,Affluent,Std
MAC004664,0.192,Affluent,Std
MAC004664,0.121,Affluent,Std
MAC003642,2.543,Affluent,Std
MAC000017,0.033,Affluent,ToU
MAC003933,0.102,Affluent,Std
MAC003260,0.152,Affluent,Std
MAC004504,0.588,Affluent,Std
MAC003299,0.37,Affluent,Std
MAC002797,0.246,Affluent,ToU
MAC003912,0.026,Affluent,Std
MAC002797,0.138,Affluent,ToU
MAC003755,0.239,Affluent,Std
MAC003912,0.094,Affluent,Std
MAC003731,0.074,Affluent,Std
MAC000005,0.029,Affluent,ToU
MAC004664,0.144,Affluent,Std
MAC004664,0.175,Affluent,Std
MAC003288,0.26,Affluent,Std
MAC003731,0.131,Affluent,Std
MAC003731,0.069,Affluent,Std
MAC004585,0.198,Affluent,Std
MAC004585,0.285,Affluent,Std
MAC003278,0.583,Affluent,Std
MAC004369,0.036,Affluent,Std
MAC003061,0.22,Affluent,ToU
MAC004585,0.107,Affluent,Std
MAC004585,0.108,Affluent,Std
MAC003061,0.204,Affluent,ToU
MAC003283,0.714,Affluent,Std
MAC005506,0.108,Affluent,Std
MAC004040,0.048,Affluent,Std
MAC005506,0.107,Affluent,Std
MAC004673,0.069,Affluent,Std
MAC003731,0.05,Affluent,Std
MAC003731,0.181,Affluent,Std
MAC004406,0.054,Affluent,Std
MAC003288,0.204,Affluent,Std
MAC003288,0.114,Affluent,Std
MAC005490,0.402,Affluent,Std
MAC003755,0.146,Affluent,Std
