household_id,tariff_type,acorn_code,area_group
MAC001712,ToU,ACORN-E,Affluent
MAC005190,ToU,ACORN-E,Affluent
MAC005189,ToU,ACORN-E,Affluent
MAC001895,Std,ACORN-E,Affluent
MAC001896,Std,ACORN-E,Affluent
MAC005180,ToU,ACORN-E,Affluent
MAC000004,Std,ACORN-E,Affluent
MAC005507,ToU,ACORN-E,Affluent
MAC001902,Std,ACORN-E,Affluent
MAC000562,Std,ACORN-E,Affluent
MAC001741,ToU,ACORN-E,Affluent
MAC001687,Std,ACORN-E,Affluent
MAC001905,Std,ACORN-E,Affluent
MAC005197,ToU,ACORN-E,Affluent
MAC005306,ToU,ACORN-E,Affluent
MAC001702,Std,ACORN-E,Affluent
MAC001707,ToU,ACORN-E,Affluent
MAC005250,ToU,ACORN-E,Affluent
MAC005212,ToU,ACORN-E,Affluent
MAC001716,Std,ACORN-E,Affluent
MAC000546,Std,ACORN-E,Affluent
MAC005204,ToU,ACORN-E,Affluent
MAC000438,Std,ACORN-E,Affluent
MAC000437,Std,ACORN-E,Affluent
MAC005200,ToU,ACORN-E,Affluent
MAC001713,Std,ACORN-E,Affluent
MAC005488,ToU,ACORN-E,Affluent
MAC001711,Std,ACORN-E,Affluent
MAC000338,Std,ACORN-E,Affluent
MAC001709,Std,ACORN-E,Affluent
MAC001708,Std,ACORN-E,Affluent
MAC000331,Std,ACORN-E,Affluent
MAC001245,ToU,ACORN-E,Affluent
MAC005308,ToU,ACORN-E,Affluent
MAC000509,Std,ACORN-E,Affluent
MAC001303,ToU,ACORN-E,Affluent
MAC005445,ToU,ACORN-E,Affluent
MAC001482,ToU,ACORN-E,Affluent
MAC001487,ToU,ACORN-E,Affluent
MAC000454,Std,ACORN-E,Affluent
MAC001815,Std,ACORN-E,Affluent
MAC005384,ToU,ACORN-E,Affluent
MAC001852,Std,ACORN-E,Affluent
MAC001854,Std,ACORN-E,Affluent
MAC001812,Std,ACORN-E,Affluent
MAC001810,Std,ACORN-E,Affluent
MAC001386,ToU,ACORN-E,Affluent
MAC000480,Std,ACORN-E,Affluent
MAC001808,Std,ACORN-E,Affluent
MAC005359,ToU,ACORN-E,Affluent
MAC000482,Std,ACORN-E,Affluent
MAC001405,ToU,ACORN-E,Affluent
MAC005352,ToU,ACORN-E,Affluent
MAC000458,Std,ACORN-E,Affluent
MAC001407,ToU,ACORN-E,Affluent
MAC000463,Std,ACORN-E,Affluent
MAC001429,ToU,ACORN-E,Affluent
MAC005427,ToU,ACORN-E,Affluent
MAC001832,Std,ACORN-E,Affluent
MAC001831,Std,ACORN-E,Affluent
MAC000469,Std,ACORN-E,Affluent
MAC005413,ToU,ACORN-E,Affluent
MAC001470,ToU,ACORN-E,Affluent
MAC000473,Std,ACORN-E,Affluent
MAC000459,Std,ACORN-E,Affluent
MAC000332,Std,ACORN-E,Affluent
MAC000086,Std,ACORN-E,Affluent
MAC005395,ToU,ACORN-E,Affluent
MAC001475,ToU,ACORN-E,Affluent
MAC000087,Std,ACORN-E,Affluent
MAC001477,ToU,ACORN-E,Affluent
MAC000429,Std,ACORN-E,Affluent
MAC000485,Std,ACORN-E,Affluent
MAC000488,Std,ACORN-E,Affluent
MAC000499,Std,ACORN-E,Affluent
MAC001781,Std,ACORN-E,Affluent
MAC001780,Std,ACORN-E,Affluent
MAC001596,ToU,ACORN-E,Affluent
MAC000335,Std,ACORN-E,Affluent
MAC001610,ToU,ACORN-E,Affluent
MAC001577,Std,ACORN-E,Affluent
MAC000504,Std,ACORN-E,Affluent
MAC000505,Std,ACORN-E,Affluent
MAC001763,Std,ACORN-E,Affluent
MAC001319,ToU,ACORN-E,Affluent
MAC000506,Std,ACORN-E,Affluent
MAC005310,ToU,ACORN-E,Affluent
MAC000508,Std,ACORN-E,Affluent
MAC001305,ToU,ACORN-E,Affluent
MAC001590,ToU,ACORN-E,Affluent
MAC001801,Std,ACORN-E,Affluent
MAC005470,ToU,ACORN-E,Affluent
MAC005321,ToU,ACORN-E,Affluent
MAC001529,ToU,ACORN-E,Affluent
MAC001862,Std,ACORN-E,Affluent
MAC000489,Std,ACORN-E,Affluent
MAC001547,ToU,ACORN-E,Affluent
MAC001556,ToU,ACORN-E,Affluent
MAC001564,ToU,ACORN-E,Affluent
MAC001794,Std,ACORN-E,Affluent
MAC005347,ToU,ACORN-E,Affluent
MAC005342,ToU,ACORN-E,Affluent
MAC001366,ToU,ACORN-E,Affluent
MAC000495,Std,ACORN-E,Affluent
MAC001360,ToU,ACORN-E,Affluent
MAC001788,Std,ACORN-E,Affluent
MAC000496,Std,ACORN-E,Affluent
MAC000396,Std,ACORN-E,Affluent
MAC001576,ToU,ACORN-E,Affluent
MAC001209,ToU,ACORN-E,Affluent
MAC001414,ToU,ACORN-E,Affluent
MAC001912,ToU,ACORN-E,Affluent
MAC001632,Std,ACORN-E,Affluent
MAC001633,Std,ACORN-E,Affluent
MAC001142,ToU,ACORN-E,Affluent
MAC005039,ToU,ACORN-E,Affluent
MAC005111,ToU,ACORN-E,Affluent
MAC005122,ToU,ACORN-E,Affluent
MAC001143,ToU,ACORN-E,Affluent
MAC000419,Std,ACORN-E,Affluent
MAC000618,Std,ACORN-E,Affluent
MAC001920,Std,ACORN-E,Affluent
MAC001919,Std,ACORN-E,Affluent
MAC001933,Std,ACORN-E,Affluent
MAC001641,Std,ACORN-E,Affluent
MAC005149,ToU,ACORN-E,Affluent
MAC001644,Std,ACORN-E,Affluent
MAC000577,Std,ACORN-E,Affluent
MAC001918,Std,ACORN-E,Affluent
MAC000413,Std,ACORN-E,Affluent
MAC000420,Std,ACORN-E,Affluent
MAC005034,ToU,ACORN-E,Affluent
MAC001856,ToU,ACORN-E,Affluent
MAC000409,Std,ACORN-E,Affluent
MAC005031,ToU,ACORN-E,Affluent
MAC002073,ToU,ACORN-E,Affluent
MAC001589,Std,ACORN-E,Affluent
MAC002060,ToU,ACORN-E,Affluent
MAC001595,Std,ACORN-E,Affluent
MAC002052,ToU,ACORN-E,Affluent
MAC005541,ToU,ACORN-E,Affluent
MAC002006,ToU,ACORN-E,Affluent
MAC000414,Std,ACORN-E,Affluent
MAC000415,Std,ACORN-E,Affluent
MAC002017,ToU,ACORN-E,Affluent
MAC001606,Std,ACORN-E,Affluent
MAC000610,Std,ACORN-E,Affluent
MAC000388,Std,ACORN-E,Affluent
MAC005083,ToU,ACORN-E,Affluent
MAC000612,Std,ACORN-E,Affluent
MAC001998,ToU,ACORN-E,Affluent
MAC002029,ToU,ACORN-E,Affluent
MAC000603,Std,ACORN-E,Affluent
MAC000346,Std,ACORN-E,Affluent
MAC001617,Std,ACORN-E,Affluent
MAC001976,ToU,ACORN-E,Affluent
MAC000602,Std,ACORN-E,Affluent
MAC001623,Std,ACORN-E,Affluent
MAC005068,ToU,ACORN-E,Affluent
MAC001624,Std,ACORN-E,Affluent
MAC005091,ToU,ACORN-E,Affluent
MAC002046,ToU,ACORN-E,Affluent
MAC000600,Std,ACORN-E,Affluent
MAC001110,ToU,ACORN-E,Affluent
MAC001743,ToU,ACORN-E,Affluent
MAC005093,ToU,ACORN-E,Affluent
MAC000596,Std,ACORN-E,Affluent
MAC001984,ToU,ACORN-E,Affluent
MAC001654,Std,ACORN-E,Affluent
MAC001647,Std,ACORN-E,Affluent
MAC001609,Std,ACORN-E,Affluent
MAC005013,ToU,ACORN-E,Affluent
MAC001107,ToU,ACORN-E,Affluent
MAC001206,ToU,ACORN-E,Affluent
MAC001756,ToU,ACORN-E,Affluent
MAC001833,ToU,ACORN-E,Affluent
MAC000567,Std,ACORN-E,Affluent
MAC001669,Std,ACORN-E,Affluent
MAC001772,ToU,ACORN-E,Affluent
MAC001670,Std,ACORN-E,Affluent
MAC005011,ToU,ACORN-E,Affluent
MAC005171,ToU,ACORN-E,Affluent
MAC001678,Std,ACORN-E,Affluent
MAC005006,ToU,ACORN-E,Affluent
MAC000404,Std,ACORN-E,Affluent
MAC002092,ToU,ACORN-E,Affluent
MAC001202,ToU,ACORN-E,Affluent
MAC005515,ToU,ACORN-E,Affluent
MAC000389,Std,ACORN-E,Affluent
MAC001674,Std,ACORN-E,Affluent
MAC001676,Std,ACORN-E,Affluent
MAC000403,Std,ACORN-E,Affluent
MAC001665,Std,ACORN-E,Affluent
MAC000625,Std,ACORN-E,Affluent
MAC000400,Std,ACORN-E,Affluent
MAC000387,Std,ACORN-E,Affluent
MAC000564,Std,ACORN-E,Affluent
MAC005017,ToU,ACORN-E,Affluent
MAC001855,ToU,ACORN-E,Affluent
MAC001750,ToU,ACORN-E,Affluent
MAC001916,Std,ACORN-E,Affluent
MAC000624,Std,ACORN-E,Affluent
MAC000422,Std,ACORN-E,Affluent
MAC005152,ToU,ACORN-E,Affluent
MAC001936,Std,ACORN-E,Affluent
MAC000424,Std,ACORN-E,Affluent
MAC000345,Std,ACORN-E,Affluent
MAC001806,ToU,ACORN-E,Affluent
MAC001108,ToU,ACORN-E,Affluent
MAC001938,Std,ACORN-E,Affluent
MAC001849,ToU,ACORN-E,Affluent
MAC001662,Std,ACORN-E,Affluent
MAC001853,ToU,ACORN-E,Affluent
MAC001914,Std,ACORN-E,Affluent
MAC001182,ToU,ACORN-E,Affluent
MAC000631,Std,ACORN-E,Affluent
MAC002093,ToU,ACORN-E,Affluent
MAC003957,Std,ACORN-F,Comfortable
MAC004059,Std,ACORN-F,Comfortable
MAC001028,Std,ACORN-F,Comfortable
MAC004777,Std,ACORN-F,Comfortable
MAC004812,Std,ACORN-F,Comfortable
MAC005002,Std,ACORN-F,Comfortable
MAC000279,Std,ACORN-F,Comfortable
MAC000856,Std,ACORN-F,Comfortable
MAC005538,ToU,ACORN-F,Comfortable
MAC004133,Std,ACORN-F,Comfortable
MAC000248,Std,ACORN-F,Comfortable
MAC000407,Std,ACORN-F,Comfortable
MAC004805,Std,ACORN-F,Comfortable
MAC004781,Std,ACORN-F,Comfortable
MAC003963,Std,ACORN-F,Comfortable
MAC004786,Std,ACORN-F,Comfortable
MAC003152,Std,ACORN-F,Comfortable
MAC004135,Std,ACORN-F,Comfortable
MAC004790,Std,ACORN-F,Comfortable
MAC004794,Std,ACORN-F,Comfortable
MAC005551,ToU,ACORN-F,Comfortable
MAC000244,Std,ACORN-F,Comfortable
MAC003947,ToU,ACORN-F,Comfortable
MAC000411,Std,ACORN-F,Comfortable
MAC001019,Std,ACORN-F,Comfortable
MAC004985,Std,ACORN-F,Comfortable
MAC003965,Std,ACORN-F,Comfortable
MAC003951,ToU,ACORN-F,Comfortable
MAC004315,ToU,ACORN-F,Comfortable
MAC000243,Std,ACORN-F,Comfortable
MAC004800,Std,ACORN-F,Comfortable
MAC000992,Std,ACORN-F,Comfortable
MAC004307,ToU,ACORN-F,Comfortable
MAC003971,Std,ACORN-F,Comfortable
MAC000874,Std,ACORN-F,Comfortable
MAC000996,Std,ACORN-F,Comfortable
MAC001021,Std,ACORN-F,Comfortable
MAC004050,ToU,ACORN-F,Comfortable
MAC003979,Std,ACORN-F,Comfortable
MAC004023,Std,ACORN-F,Comfortable
MAC000125,Std,ACORN-F,Comfortable
MAC004882,Std,ACORN-F,Comfortable
MAC000962,Std,ACORN-F,Comfortable
MAC005482,ToU,ACORN-F,Comfortable
MAC005535,ToU,ACORN-F,Comfortable
MAC003998,ToU,ACORN-F,Comfortable
MAC000262,Std,ACORN-F,Comfortable
MAC004157,ToU,ACORN-F,Comfortable
MAC004030,Std,ACORN-F,Comfortable
MAC004170,ToU,ACORN-F,Comfortable
MAC003999,Std,ACORN-F,Comfortable
MAC004868,Std,ACORN-F,Comfortable
MAC004867,Std,ACORN-F,Comfortable
MAC000969,Std,ACORN-F,Comfortable
MAC000917,Std,ACORN-F,Comfortable
MAC003997,Std,ACORN-F,Comfortable
MAC004024,ToU,ACORN-F,Comfortable
MAC004126,ToU,ACORN-F,Comfortable
MAC004912,Std,ACORN-F,Comfortable
MAC000397,Std,ACORN-F,Comfortable
MAC000371,Std,ACORN-F,Comfortable
MAC000934,Std,ACORN-F,Comfortable
MAC000933,Std,ACORN-F,Comfortable
MAC004053,ToU,ACORN-F,Comfortable
MAC000432,Std,ACORN-F,Comfortable
MAC004009,Std,ACORN-F,Comfortable
MAC004037,ToU,ACORN-F,Comfortable
MAC004890,Std,ACORN-F,Comfortable
MAC000922,Std,ACORN-F,Comfortable
MAC004122,ToU,ACORN-F,Comfortable
MAC000920,Std,ACORN-F,Comfortable
MAC000271,Std,ACORN-F,Comfortable
MAC000426,Std,ACORN-F,Comfortable
MAC005429,ToU,ACORN-F,Comfortable
MAC004189,ToU,ACORN-F,Comfortable
MAC003989,ToU,ACORN-F,Comfortable
MAC000904,Std,ACORN-F,Comfortable
MAC000276,Std,ACORN-F,Comfortable
MAC003983,Std,ACORN-F,Comfortable
MAC005537,ToU,ACORN-F,Comfortable
MAC000277,Std,ACORN-F,Comfortable
MAC000252,Std,ACORN-F,Comfortable
MAC004840,Std,ACORN-F,Comfortable
MAC004090,Std,ACORN-F,Comfortable
MAC003981,Std,ACORN-F,Comfortable
MAC004834,Std,ACORN-F,Comfortable
MAC004127,Std,ACORN-F,Comfortable
MAC004824,Std,ACORN-F,Comfortable
MAC000988,Std,ACORN-F,Comfortable
MAC004975,Std,ACORN-F,Comfortable
MAC004270,ToU,ACORN-F,Comfortable
MAC004817,Std,ACORN-F,Comfortable
MAC000986,Std,ACORN-F,Comfortable
MAC004844,Std,ACORN-F,Comfortable
MAC000984,Std,ACORN-F,Comfortable
MAC005536,ToU,ACORN-F,Comfortable
MAC004862,Std,ACORN-F,Comfortable
MAC004859,Std,ACORN-F,Comfortable
MAC000160,Std,ACORN-F,Comfortable
MAC004093,Std,ACORN-F,Comfortable
MAC000445,Std,ACORN-F,Comfortable
MAC004117,Std,ACORN-F,Comfortable
MAC004039,Std,ACORN-F,Comfortable
MAC000880,Std,ACORN-F,Comfortable
MAC004223,ToU,ACORN-F,Comfortable
MAC004121,Std,ACORN-F,Comfortable
MAC005477,ToU,ACORN-F,Comfortable
MAC004229,ToU,ACORN-F,Comfortable
MAC003967,ToU,ACORN-F,Comfortable
MAC004124,Std,ACORN-F,Comfortable
MAC004967,Std,ACORN-F,Comfortable
MAC004845,Std,ACORN-F,Comfortable
MAC000980,Std,ACORN-F,Comfortable
MAC000634,Std,ACORN-F,Comfortable
MAC000502,Std,ACORN-F,Comfortable
MAC003950,Std,ACORN-F,Comfortable
MAC004299,Std,ACORN-F,Comfortable
MAC005162,ToU,ACORN-F,Comfortable
MAC004301,Std,ACORN-F,Comfortable
MAC004492,Std,ACORN-F,Comfortable
MAC004488,Std,ACORN-F,Comfortable
MAC005161,ToU,ACORN-F,Comfortable
MAC000188,Std,ACORN-F,Comfortable
MAC004304,Std,ACORN-F,Comfortable
MAC004310,Std,ACORN-F,Comfortable
MAC000211,Std,ACORN-F,Comfortable
MAC004483,Std,ACORN-F,Comfortable
MAC005150,ToU,ACORN-F,Comfortable
MAC004312,Std,ACORN-F,Comfortable
MAC004837,ToU,ACORN-F,Comfortable
MAC004313,Std,ACORN-F,Comfortable
MAC004478,Std,ACORN-F,Comfortable
MAC005147,ToU,ACORN-F,Comfortable
MAC000210,Std,ACORN-F,Comfortable
MAC004838,ToU,ACORN-F,Comfortable
MAC003587,Std,ACORN-F,Comfortable
MAC005146,ToU,ACORN-F,Comfortable
MAC004499,Std,ACORN-F,Comfortable
MAC004296,Std,ACORN-F,Comfortable
MAC000184,Std,ACORN-F,Comfortable
MAC000217,Std,ACORN-F,Comfortable
MAC004751,ToU,ACORN-F,Comfortable
MAC000721,Std,ACORN-F,Comfortable
MAC005173,ToU,ACORN-F,Comfortable
MAC004753,ToU,ACORN-F,Comfortable
MAC000215,Std,ACORN-F,Comfortable
MAC004526,Std,ACORN-F,Comfortable
MAC004523,Std,ACORN-F,Comfortable
MAC004282,Std,ACORN-F,Comfortable
MAC004284,Std,ACORN-F,Comfortable
MAC004285,Std,ACORN-F,Comfortable
MAC004521,Std,ACORN-F,Comfortable
MAC000563,Std,ACORN-F,Comfortable
MAC004768,ToU,ACORN-F,Comfortable
MAC004288,Std,ACORN-F,Comfortable
MAC004290,Std,ACORN-F,Comfortable
MAC000185,Std,ACORN-F,Comfortable
MAC004502,Std,ACORN-F,Comfortable
MAC000698,Std,ACORN-F,Comfortable
MAC000190,Std,ACORN-F,Comfortable
MAC005127,ToU,ACORN-F,Comfortable
MAC004472,Std,ACORN-F,Comfortable
MAC005057,ToU,ACORN-F,Comfortable
MAC000143,Std,ACORN-F,Comfortable
MAC000655,Std,ACORN-F,Comfortable
MAC004412,Std,ACORN-F,Comfortable
MAC003662,Std,ACORN-F,Comfortable
MAC000650,Std,ACORN-F,Comfortable
MAC000145,Std,ACORN-F,Comfortable
MAC004969,ToU,ACORN-F,Comfortable
MAC000648,Std,ACORN-F,Comfortable
MAC004368,Std,ACORN-F,Comfortable
MAC000149,Std,ACORN-F,Comfortable
MAC004371,Std,ACORN-F,Comfortable
MAC000643,Std,ACORN-F,Comfortable
MAC000642,Std,ACORN-F,Comfortable
MAC000201,Std,ACORN-F,Comfortable
MAC000148,Std,ACORN-F,Comfortable
MAC004375,Std,ACORN-F,Comfortable
MAC003689,Std,ACORN-F,Comfortable
MAC004378,Std,ACORN-F,Comfortable
MAC004418,Std,ACORN-F,Comfortable
MAC004420,Std,ACORN-F,Comfortable
MAC000661,Std,ACORN-F,Comfortable
MAC003717,Std,ACORN-F,Comfortable
MAC000209,Std,ACORN-F,Comfortable
MAC004337,Std,ACORN-F,Comfortable
MAC000591,Std,ACORN-F,Comfortable
MAC005110,ToU,ACORN-F,Comfortable
MAC004466,Std,ACORN-F,Comfortable
MAC000678,Std,ACORN-F,Comfortable
MAC000594,Std,ACORN-F,Comfortable
MAC000192,Std,ACORN-F,Comfortable
MAC000676,Std,ACORN-F,Comfortable
MAC005186,ToU,ACORN-F,Comfortable
MAC000675,Std,ACORN-F,Comfortable
MAC000671,Std,ACORN-F,Comfortable
MAC004917,ToU,ACORN-F,Comfortable
MAC004444,Std,ACORN-F,Comfortable
MAC005069,ToU,ACORN-F,Comfortable
MAC004441,Std,ACORN-F,Comfortable
MAC000613,Std,ACORN-F,Comfortable
MAC004429,Std,ACORN-F,Comfortable
MAC000200,Std,ACORN-F,Comfortable
MAC000206,Std,ACORN-F,Comfortable
MAC000197,Std,ACORN-F,Comfortable
MAC004362,ToU,ACORN-F,Comfortable
MAC003811,Std,ACORN-F,Comfortable
MAC000553,Std,ACORN-F,Comfortable
MAC000232,Std,ACORN-F,Comfortable
MAC003928,Std,ACORN-F,Comfortable
MAC003431,Std,ACORN-F,Comfortable
MAC004688,Std,ACORN-F,Comfortable
MAC004551,ToU,ACORN-F,Comfortable
MAC004163,Std,ACORN-F,Comfortable
MAC005341,ToU,ACORN-F,Comfortable
MAC000229,Std,ACORN-F,Comfortable
MAC004175,Std,ACORN-F,Comfortable
MAC000799,Std,ACORN-F,Comfortable
MAC000795,Std,ACORN-F,Comfortable
MAC000794,Std,ACORN-F,Comfortable
MAC000163,Std,ACORN-F,Comfortable
MAC000788,Std,ACORN-F,Comfortable
MAC000787,Std,ACORN-F,Comfortable
MAC000783,Std,ACORN-F,Comfortable
MAC004646,Std,ACORN-F,Comfortable
MAC000156,Std,ACORN-F,Comfortable
MAC000501,Std,ACORN-F,Comfortable
MAC000813,Std,ACORN-F,Comfortable
MAC003905,Std,ACORN-F,Comfortable
MAC004698,Std,ACORN-F,Comfortable
MAC004456,ToU,ACORN-F,Comfortable
MAC000468,Std,ACORN-F,Comfortable
MAC005396,ToU,ACORN-F,Comfortable
MAC004396,ToU,ACORN-F,Comfortable
MAC004400,ToU,ACORN-F,Comfortable
MAC000240,Std,ACORN-F,Comfortable
MAC004747,Std,ACORN-F,Comfortable
MAC000238,Std,ACORN-F,Comfortable
MAC004739,Std,ACORN-F,Comfortable
MAC000476,Std,ACORN-F,Comfortable
MAC004732,Std,ACORN-F,Comfortable
MAC003941,Std,ACORN-F,Comfortable
MAC004445,ToU,ACORN-F,Comfortable
MAC004145,Std,ACORN-F,Comfortable
MAC004726,Std,ACORN-F,Comfortable
MAC004725,Std,ACORN-F,Comfortable
MAC000479,Std,ACORN-F,Comfortable
MAC003937,Std,ACORN-F,Comfortable
MAC004708,Std,ACORN-F,Comfortable
MAC004451,ToU,ACORN-F,Comfortable
MAC000826,Std,ACORN-F,Comfortable
MAC004643,Std,ACORN-F,Comfortable
MAC000167,Std,ACORN-F,Comfortable
MAC004188,Std,ACORN-F,Comfortable
MAC004578,Std,ACORN-F,Comfortable
MAC005256,ToU,ACORN-F,Comfortable
MAC000536,Std,ACORN-F,Comfortable
MAC003519,Std,ACORN-F,Comfortable
MAC004235,Std,ACORN-F,Comfortable
MAC004237,Std,ACORN-F,Comfortable
MAC004572,Std,ACORN-F,Comfortable
MAC000539,Std,ACORN-F,Comfortable
MAC000177,Std,ACORN-F,Comfortable
MAC004691,ToU,ACORN-F,Comfortable
MAC004253,Std,ACORN-F,Comfortable
MAC004254,Std,ACORN-F,Comfortable
MAC004557,Std,ACORN-F,Comfortable
MAC004257,Std,ACORN-F,Comfortable
MAC004267,Std,ACORN-F,Comfortable
MAC000180,Std,ACORN-F,Comfortable
MAC004545,Std,ACORN-F,Comfortable
MAC003825,Std,ACORN-F,Comfortable
MAC000550,Std,ACORN-F,Comfortable
MAC004580,Std,ACORN-F,Comfortable
MAC004230,Std,ACORN-F,Comfortable
MAC000222,Std,ACORN-F,Comfortable
MAC004226,Std,ACORN-F,Comfortable
MAC003893,Std,ACORN-F,Comfortable
MAC004636,Std,ACORN-F,Comfortable
MAC004635,Std,ACORN-F,Comfortable
MAC000226,Std,ACORN-F,Comfortable
MAC004641,ToU,ACORN-F,Comfortable
MAC000769,Std,ACORN-F,Comfortable
MAC004197,Std,ACORN-F,Comfortable
MAC004201,Std,ACORN-F,Comfortable
MAC004616,Std,ACORN-F,Comfortable
MAC004274,Std,ACORN-F,Comfortable
MAC004202,Std,ACORN-F,Comfortable
MAC004657,ToU,ACORN-F,Comfortable
MAC004608,Std,ACORN-F,Comfortable
MAC004212,Std,ACORN-F,Comfortable
MAC004600,Std,ACORN-F,Comfortable
MAC004217,Std,ACORN-F,Comfortable
MAC004220,Std,ACORN-F,Comfortable
MAC004588,Std,ACORN-F,Comfortable
MAC000530,Std,ACORN-F,Comfortable
MAC003509,Std,ACORN-F,Comfortable
MAC004203,Std,ACORN-F,Comfortable
MAC001944,Std,ACORN-F,Comfortable
MAC000399,Std,ACORN-F,Comfortable
MAC001463,Std,ACORN-F,Comfortable
MAC002283,Std,ACORN-F,Comfortable
MAC001718,ToU,ACORN-F,Comfortable
MAC002715,Std,ACORN-F,Comfortable
MAC002716,Std,ACORN-F,Comfortable
MAC001696,Std,ACORN-F,Comfortable
MAC001327,Std,ACORN-F,Comfortable
MAC002278,Std,ACORN-F,Comfortable
MAC002731,Std,ACORN-F,Comfortable
MAC002733,Std,ACORN-F,Comfortable
MAC000098,Std,ACORN-F,Comfortable
MAC002672,ToU,ACORN-F,Comfortable
MAC001312,Std,ACORN-F,Comfortable
MAC002746,Std,ACORN-F,Comfortable
MAC001308,Std,ACORN-F,Comfortable
MAC002748,Std,ACORN-F,Comfortable
MAC002738,ToU,ACORN-F,Comfortable
MAC001301,Std,ACORN-F,Comfortable
MAC002753,Std,ACORN-F,Comfortable
MAC001300,Std,ACORN-F,Comfortable
MAC002755,Std,ACORN-F,Comfortable
MAC001296,Std,ACORN-F,Comfortable
MAC002275,Std,ACORN-F,Comfortable
MAC001310,Std,ACORN-F,Comfortable
MAC000328,ToU,ACORN-F,Comfortable
MAC005305,Std,ACORN-F,Comfortable
MAC002698,Std,ACORN-F,Comfortable
MAC001391,Std,ACORN-F,Comfortable
MAC002640,Std,ACORN-F,Comfortable
MAC001390,Std,ACORN-F,Comfortable
MAC001382,Std,ACORN-F,Comfortable
MAC001778,ToU,ACORN-F,Comfortable
MAC002650,Std,ACORN-F,Comfortable
MAC002651,Std,ACORN-F,Comfortable
MAC000198,ToU,ACORN-F,Comfortable
MAC001377,Std,ACORN-F,Comfortable
MAC000247,ToU,ACORN-F,Comfortable
MAC002301,Std,ACORN-F,Comfortable
MAC005325,Std,ACORN-F,Comfortable
MAC001368,Std,ACORN-F,Comfortable
MAC002585,ToU,ACORN-F,Comfortable
MAC000261,ToU,ACORN-F,Comfortable
MAC000265,ToU,ACORN-F,Comfortable
MAC002586,ToU,ACORN-F,Comfortable
MAC002589,ToU,ACORN-F,Comfortable
MAC002682,Std,ACORN-F,Comfortable
MAC002684,Std,ACORN-F,Comfortable
MAC000286,ToU,ACORN-F,Comfortable
MAC001685,Std,ACORN-F,Comfortable
MAC002286,Std,ACORN-F,Comfortable
MAC002769,ToU,ACORN-F,Comfortable
MAC002520,ToU,ACORN-F,Comfortable
MAC002794,ToU,ACORN-F,Comfortable
MAC000366,ToU,ACORN-F,Comfortable
MAC001248,Std,ACORN-F,Comfortable
MAC002909,ToU,ACORN-F,Comfortable
MAC001242,Std,ACORN-F,Comfortable
MAC002231,Std,ACORN-F,Comfortable
MAC002918,ToU,ACORN-F,Comfortable
MAC005230,Std,ACORN-F,Comfortable
MAC001721,Std,ACORN-F,Comfortable
MAC002834,Std,ACORN-F,Comfortable
MAC001724,Std,ACORN-F,Comfortable
MAC005493,Std,ACORN-F,Comfortable
MAC000467,ToU,ACORN-F,Comfortable
MAC000319,Std,ACORN-F,Comfortable
MAC002932,ToU,ACORN-F,Comfortable
MAC001728,Std,ACORN-F,Comfortable
MAC001729,Std,ACORN-F,Comfortable
MAC000494,ToU,ACORN-F,Comfortable
MAC002983,ToU,ACORN-F,Comfortable
MAC002995,ToU,ACORN-F,Comfortable
MAC001217,Std,ACORN-F,Comfortable
MAC001216,Std,ACORN-F,Comfortable
MAC001686,ToU,ACORN-F,Comfortable
MAC001214,Std,ACORN-F,Comfortable
MAC002837,Std,ACORN-F,Comfortable
MAC000465,ToU,ACORN-F,Comfortable
MAC002818,Std,ACORN-F,Comfortable
MAC001249,Std,ACORN-F,Comfortable
MAC000369,ToU,ACORN-F,Comfortable
MAC002266,Std,ACORN-F,Comfortable
MAC005264,Std,ACORN-F,Comfortable
MAC002261,Std,ACORN-F,Comfortable
MAC001280,Std,ACORN-F,Comfortable
MAC002783,Std,ACORN-F,Comfortable
MAC000439,ToU,ACORN-F,Comfortable
MAC001268,Std,ACORN-F,Comfortable
MAC002254,Std,ACORN-F,Comfortable
MAC002855,ToU,ACORN-F,Comfortable
MAC001265,Std,ACORN-F,Comfortable
MAC002253,Std,ACORN-F,Comfortable
MAC002799,Std,ACORN-F,Comfortable
MAC002251,Std,ACORN-F,Comfortable
MAC005246,Std,ACORN-F,Comfortable
MAC004063,Std,ACORN-F,Comfortable
MAC005245,Std,ACORN-F,Comfortable
MAC001262,Std,ACORN-F,Comfortable
MAC002874,ToU,ACORN-F,Comfortable
MAC005243,Std,ACORN-F,Comfortable
MAC001694,ToU,ACORN-F,Comfortable
MAC002894,ToU,ACORN-F,Comfortable
MAC005241,Std,ACORN-F,Comfortable
MAC002795,ToU,ACORN-F,Comfortable
MAC002507,ToU,ACORN-F,Comfortable
MAC000170,ToU,ACORN-F,Comfortable
MAC001847,ToU,ACORN-F,Comfortable
MAC005438,Std,ACORN-F,Comfortable
MAC002451,Std,ACORN-F,Comfortable
MAC002022,ToU,ACORN-F,Comfortable
MAC002122,ToU,ACORN-F,Comfortable
MAC005431,Std,ACORN-F,Comfortable
MAC002460,Std,ACORN-F,Comfortable
MAC005542,Std,ACORN-F,Comfortable
MAC002376,Std,ACORN-F,Comfortable
MAC002465,Std,ACORN-F,Comfortable
MAC002466,Std,ACORN-F,Comfortable
MAC002449,Std,ACORN-F,Comfortable
